#名前,"性別(0=両,1=男,2=女)",レア度,スロット1,スロット2,スロット3,入手時期,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数,カスタム強化防御力,カスタム強化素材1,個数1,カスタム強化素材2,個数2,ワンセット防具,仮番号
EXゾークアームβ,0,12,4,1,0,M100,166,184,1,1,-3,1,-3,挑戦者,2,攻撃,1,滅尽龍の覇気,1,,,,,滅尽龍の重殻,3,不滅の厚龍鱗,2,滅尽龍の重尾,1,砕竜の天殻,1,204,大霊脈玉,1,古龍の浄血,2,0,
EX金色ノ篭手α,0,11,2,0,0,M24,158,182,2,0,3,-5,2,逆恨み,1,匠,2,金獅子の怒気,1,,,,,金獅子の黒荒毛,4,金獅子の剛角,1,金獅子の剛爪,2,金獅子の尻尾,1,202,霊脈玉,1,大竜玉,1,0,
EX金色ノ篭手β,0,11,4,3,0,M24,158,182,2,0,3,-5,2,逆恨み,1,金獅子の怒気,1,,,,,,,金獅子の黒荒毛,4,金獅子の剛角,1,金獅子の剛爪,2,金獅子の尻尾,1,202,霊脈玉,1,大竜玉,1,0,
EX斉天ノ篭手α,0,12,2,2,0,M24,170,188,2,0,3,-5,2,スタミナ急速回復,2,防御,3,金獅子の闘志,1,,,,,金獅子の怒髪天,2,羅刹の金剛角,1,黄金の煌毛,2,雷顎竜の天鱗,1,208,大霊脈玉,1,古龍の浄血,2,0,
EX斉天ノ篭手β,0,12,4,2,1,M24,170,188,2,0,3,-5,2,スタミナ急速回復,2,金獅子の闘志,1,,,,,,,金獅子の怒髪天,2,羅刹の金剛角,1,黄金の煌毛,2,雷顎竜の天鱗,1,208,大霊脈玉,1,古龍の浄血,2,0,
EXゴクオウアームα,0,11,2,0,0,M24,160,184,2,-4,-5,0,4,破壊王,2,龍属性攻撃強化,3,雷狼竜の真髄,1,,,,,獄狼竜の滅龍毛,3,獄狼竜の剛爪,2,獄狼竜の滅龍殻,3,大竜玉,1,204,霊脈玉,1,大竜玉,1,0,
EXゴクオウアームβ,0,11,4,3,0,M24,160,184,2,-4,-5,0,4,破壊王,2,雷狼竜の真髄,1,,,,,,,獄狼竜の滅龍毛,3,獄狼竜の剛爪,2,獄狼竜の滅龍殻,3,大竜玉,1,204,霊脈玉,1,大竜玉,1,0,
EX龍紋ヲ刻マレシ封甲α,0,12,2,2,2,M24,168,186,2,1,1,1,-1,属性やられ耐性,1,渾身,1,赤龍の封印,1,,,,,赤龍の厚鱗,7,赤龍の重殻,6,裂光の龍脈殻,5,雷狼竜の天玉,1,206,大霊脈玉,1,古龍の浄血,2,0,
EX龍紋ヲ刻マレシ封甲β,0,12,4,2,2,M24,168,186,2,1,1,1,-1,属性やられ耐性,1,赤龍の封印,1,,,,,,,赤龍の厚鱗,7,赤龍の重殻,6,裂光の龍脈殻,5,雷狼竜の天玉,1,206,大霊脈玉,1,古龍の浄血,2,0,
EXブラキウムアームα,0,12,2,2,0,M24,170,188,3,-2,1,-3,1,挑戦者,2,砲術,3,砕竜の闘志,1,,,,,不壊の黒曜甲,2,砕竜の撃滅拳,2,臨界極まる粘菌,3,地啼龍の顕玉,1,208,大霊脈玉,1,古龍の浄血,2,0,
EXブラキウムアームβ,0,12,4,4,0,M24,170,188,3,-2,1,-3,1,挑戦者,2,砕竜の闘志,1,,,,,,,不壊の黒曜甲,2,砕竜の撃滅拳,2,臨界極まる粘菌,3,地啼龍の顕玉,1,208,大霊脈玉,1,古龍の浄血,2,0,
EXウーロンアームα,0,9,4,0,0,M1,120,158,1,1,1,4,1,災禍転福,2,万福の祝福,1,,,,,,,万福チケット,1,エルトライト鉱石,3,,,,,178,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXアストラスカーフα,0,9,4,1,1,M1,140,178,2,2,2,2,2,精霊の加護,2,大感謝の祝福,1,,,,,,,大感謝チケット,1,グラシスメタル,1,強竜骨,1,,,198,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXバヌークアームα,0,12,4,3,0,M24,160,178,2,0,2,2,2,集中,1,スタミナ急速回復,1,蛮顎竜の覇気,1,,,,,デーモンチケット,1,恐暴竜の厚黒皮,2,恐暴竜の厚黒鱗,1,翼竜の特上皮,2,198,大霊脈玉,1,古龍の浄血,2,0,
EXマッスルアームα,0,11,4,0,0,M24,154,178,2,-1,0,-1,-3,攻撃,3,死中に活,1,,,,,,,マッスルチケット,1,金獅子の重牙,3,金獅子の剛爪,3,,,198,霊脈玉,1,大竜玉,1,0,
EXレオンアームα,0,12,4,0,0,M20,150,168,3,2,2,3,0,挑戦者,1,攻撃,2,サバイバー,1,,,,,※ワンセット,0,,,,,,,188,大霊脈玉,1,古龍の浄血,2,1,
EXクレアアームα,0,12,4,0,0,M20,150,168,3,2,2,3,0,挑戦者,2,回避性能,1,サバイバー,1,,,,,※ワンセット,0,,,,,,,188,大霊脈玉,1,古龍の浄血,2,1,
EXシールドウィーバー・腕,0,12,4,1,0,M24,132,150,-1,-1,3,-1,2,逆恨み,2,動力源,1,,,,,,,※ワンセット,0,,,,,,,170,大霊脈玉,1,古龍の浄血,2,1,
